We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
1     	side                	     	11,assembly,coupling                               	5,inner_part,shaft             	9,outer_part,side_plate                                           	|	114   	side                	     	11,assembly,coupling                               	5,inner_part,shaft             	9,outer_part,side_plate                                           
2     	side                	     	12,assembly,coupling                               	7,inner_part,shaft             	10,outer_part,side_plate                                          	|	115   	side                	     	12,assembly,coupling                               	7,inner_part,shaft             	10,outer_part,side_plate                                          
3     	assembly            	     	4,assembly,planet_carrier                          	9,part,side_plate              	                                                                  	|	10    	assembly            	     	4,assembly,planet_carrier                          	9,part,side_plate              	                                                                  
4     	assembly            	     	4,assembly,planet_carrier                          	10,part,side_plate             	                                                                  	|	11    	assembly            	     	4,assembly,planet_carrier                          	10,part,side_plate             	                                                                  
15    	assembly            	     	1,assembly,gear_unit                               	3,part,planetary_stage         	                                                                  	|	6     	assembly            	     	1,assembly,gear_unit                               	3,part,planetary_stage         	                                                                  
16    	assembly            	     	3,assembly,planetary_stage                         	4,part,planet_carrier          	                                                                  	|	7     	assembly            	     	3,assembly,planetary_stage                         	4,part,planet_carrier          	                                                                  
18    	assembly            	     	4,assembly,planet_carrier                          	7,part,shaft                   	                                                                  	|	9     	assembly            	     	4,assembly,planet_carrier                          	7,part,shaft                   	                                                                  
19    	planet_carrier_shaft	     	3,planetary_stage,planetary_stage                  	5,shaft,shaft                  	                                                                  	|	167   	planet_carrier_shaft	     	3,planetary_stage,planetary_stage                  	5,shaft,shaft                  	                                                                  
25    	planet_carrier_shaft	     	3,planetary_stage,planetary_stage                  	7,shaft,shaft                  	                                                                  	|	168   	planet_carrier_shaft	     	3,planetary_stage,planetary_stage                  	7,shaft,shaft                  	                                                                  
39    	central_shaft       	     	3,planetary_stage,planetary_stage                  	14,shaft,shaft                 	                                                                  	|	164   	central_shaft       	     	3,planetary_stage,planetary_stage                  	14,shaft,shaft                 	                                                                  
40    	assembly            	     	14,assembly,shaft                                  	18,part,cylindrical_gear       	                                                                  	|	25    	assembly            	     	14,assembly,shaft                                  	18,part,cylindrical_gear       	                                                                  
50    	assembly            	     	43,assembly,shaft                                  	58,part,external_load          	                                                                  	|	29    	assembly            	     	43,assembly,shaft                                  	58,part,external_load          	                                                                  
51    	side                	     	54,assembly,rolling_bearing_with_detailed_geometry 	43,inner_part,shaft            	2,outer_part,gear_casing                                          	|	125   	side                	     	54,assembly,rolling_bearing_with_detailed_geometry 	43,inner_part,shaft            	2,outer_part,gear_casing                                          
52    	assembly            	     	39,assembly,shaft                                  	57,part,external_load          	                                                                  	|	30    	assembly            	     	39,assembly,shaft                                  	57,part,external_load          	                                                                  
54    	assembly            	     	14,assembly,shaft                                  	55,part,external_load          	                                                                  	|	32    	assembly            	     	14,assembly,shaft                                  	55,part,external_load          	                                                                  
63    	side                	     	47,assembly,rolling_bearing_with_detailed_geometry 	14,inner_part,shaft            	5,outer_part,shaft                                                	|	127   	side                	     	47,assembly,rolling_bearing_with_detailed_geometry 	14,inner_part,shaft            	5,outer_part,shaft                                                
66    	side                	     	65,assembly,rolling_bearing_with_detailed_geometry 	39,inner_part,shaft            	43,outer_part,shaft                                               	|	128   	side                	     	65,assembly,rolling_bearing_with_detailed_geometry 	39,inner_part,shaft            	43,outer_part,shaft                                               
72    	side                	     	48,assembly,rolling_bearing_with_detailed_geometry 	14,inner_part,shaft            	5,outer_part,shaft                                                	|	130   	side                	     	48,assembly,rolling_bearing_with_detailed_geometry 	14,inner_part,shaft            	5,outer_part,shaft                                                
74    	side                	     	50,assembly,rolling_bearing_with_detailed_geometry 	5,inner_part,shaft             	2,outer_part,gear_casing                                          	|	131   	side                	     	50,assembly,rolling_bearing_with_detailed_geometry 	5,inner_part,shaft             	2,outer_part,gear_casing                                          
75    	side                	     	49,assembly,rolling_bearing_with_detailed_geometry 	5,inner_part,shaft             	2,outer_part,gear_casing                                          	|	132   	side                	     	49,assembly,rolling_bearing_with_detailed_geometry 	5,inner_part,shaft             	2,outer_part,gear_casing                                          
80    	assembly            	     	1,assembly,gear_unit                               	43,part,shaft                  	                                                                  	|	36    	assembly            	     	1,assembly,gear_unit                               	43,part,shaft                  	                                                                  
82    	assembly            	     	43,assembly,shaft                                  	45,part,ring_gear              	                                                                  	|	37    	assembly            	     	43,assembly,shaft                                  	45,part,ring_gear              	                                                                  
